"","C09-C","C09-R","C09-S","A33-C","A33-R","A33-S"
"ABCC6",215.324830383852,130.145859981757,67.8938899441356,34.8140066298317,42.7778833442033,39.1712678692872
"RGS2",891.561189589355,1073.02076166777,788.86234030329,469.518629953677,529.048924624228,560.450447975956
"ABRACL",978.855039744971,830.02114897456,960.213586352775,1747.28676517831,1581.90866570809,1347.89337129701
"TCF3",3137.92293359387,3202.68028864197,3806.36856004265,5935.31767083726,4999.77424310719,5441.79305937944
"FAM117A",748.399275334146,455.96556539063,422.45087076351,288.862163117793,194.683020117497,230.005649796584
"PPP3CC",1322.21085035706,696.23484535695,753.298874142076,394.245102105392,430.397887524331,441.932252884266
"GLMP",148.981504265584,138.336858162427,86.2144634211246,35.7549257279353,40.1588292619051,56.2459230943611
"NCMAP",13.9670160248985,20.0224399971933,7.5437655493484,0,0,0
"CHRNB4",98.9330301763645,127.415527254867,218.769200931104,382.954072928149,465.31860862164,298.30427069688
"PLXDC2",4001.55009113343,2108.72697606804,1570.18091505723,1024.66089783478,694.922349836445,1181.16438498158
"BORA",126.867062226162,82.8200927156634,116.389525618518,340.612713513489,236.587885434267,200.878296765575
"CRYL1",1039.37877585286,1104.87464348149,695.104111332817,521.269180349373,447.858248072985,505.208916365422
"AGBL2",288.651664514569,83.7302036246267,112.078802447462,18.8183819620712,48.0159915087996,42.1844423207708
"ATP13A4",400.387792713758,201.134510880897,178.895011598833,72.4507705539742,69.8414421946176,119.522586575517
"EPHA5",1517.74907470564,934.683903505344,3110.18676791707,5418.7530859784,5761.91898105595,4488.62554122678
"ANXA6",6093.11074086198,4668.8689629819,2973.32130723603,1831.02856490953,2251.51349274898,2332.19702544833
"CX3CL1",1683.02543100027,1445.25612343377,1018.40834916203,498.687121994887,411.191490920811,836.658106028622
"PGM5P3-AS1",76.8185881369419,28.2134381778633,50.6509972599107,9.4091909810356,7.85716224689448,13.0570892897624
"SPON1",892.72510759143,1134.90830347728,672.472814684772,206.06128248468,88.1748207707047,445.949818819578
"MRPS18A",564.500231006315,454.145343572704,246.788901542969,194.770253307437,163.254371129919,149.654331090354
"P3H2",384.092940684709,212.055841788457,109.923440861934,25.4048156487961,67.2223881123194,77.3381442547466
"PRSS33",110.572210197113,83.7302036246267,50.6509972599107,7.52735278482848,29.6826129327125,10.0439148382788
"TNN",37.245376066396,105.572865439747,17.2428926842249,1.88183819620712,8.7301802743272,6.02634890296726
"MARVELD1",1272.16237626784,964.717563501134,884.775930859291,644.529582200939,514.207618157872,421.844423207708
"NUTM2B",62.8515721120433,41.8651018123134,38.7965085395061,10.3501100791392,8.7301802743272,14.0614807735903
"CHEK1",399.223874711683,430.482459939657,363.178427161487,677.461750634564,620.715817504664,854.737152737524
"MRI1",578.467247031214,404.08924357972,465.558102474073,288.862163117793,201.667164336958,235.027607215723
"GASK1A",121.047472215787,72.8088727170667,36.6411469539779,13.1728673734498,19.2063966035198,19.0834381927297
"GUCY2C",2.32783600414975,40.95499090335,12.9321695131687,0,0,0
"SMARCC1",4207.56357750068,3698.69073402699,4928.23426531003,7365.51469995467,7218.98606884116,6513.47877262378
"CHP2",2.32783600414975,33.6741036316433,17.2428926842249,0,0,0
"MSH6",2102.03591174723,1798.37915611155,2652.17243099234,4103.34818682963,3656.19949888823,3684.10796268065
"DTHD1",83.8020961493911,32.76399272268,72.2046131151918,5.64551458862136,6.98414421946176,20.0878296765575
"GOLGA4-AS1",236.2753544212,126.505416345903,91.6028673849448,46.1050358070745,34.9207210973088,57.250314578189
"THBS1",209.505240373478,139.24696907139,105.612717690878,22.5820583544855,47.1429734813669,63.2766634811563
"L3MBTL4",57.031982101669,31.8538818137167,49.5733164671466,10.3501100791392,12.2222523840581,8.03513187062302
"TRADD",131.522734234461,152.89863270584,84.0591018355965,54.5733076900065,39.2858112344724,36.1580934178036
"AAGAB",2140.4452058157,1899.40146700648,1037.80660343179,731.094139226466,608.493565120606,895.917203574466
"NHLH2",164.112438292558,237.53894723943,118.544887204046,25.4048156487961,39.2858112344724,80.3513187062302
"NFIB",8600.19011733126,8216.48128612098,14793.3242422722,24342.5179870372,25321.0148676586,17775.7204807858
"TCTN1",3498.73751423708,2149.68196697139,1395.59662662945,780.021932327852,974.288118614915,1119.89650446808
"GON7",703.006473253225,429.572349030694,323.304237829217,223.938745348647,196.429056172362,193.84755637878
"TRAM2",1500.29030467452,803.627932614624,710.191642431514,433.763704225741,414.683563030542,463.024474044651
"TTC12",618.04045910176,347.662367223993,243.555859164677,162.779003971916,150.159100718428,148.649939606526
"H2AZ2",4529.96886407542,4540.54332481807,4796.75720859282,6863.06390156737,6667.23867550368,6826.84891557808
"ASTN2",611.05695108931,747.201056258897,449.392890582612,164.660842168123,199.921128282093,354.550193791241
"RNU6-833P",34.9175400622463,26.3932163599367,16.1652118914609,0,3.49207210973088,0
"BARD1",292.143418520794,241.179390875283,375.032915881892,614.420171061625,529.048924624228,587.569018039308
"MSRB3",408.535218728282,226.61761633187,140.098503059327,70.568932357767,59.365225865425,109.478671737239
"TRIM36",960.232351711773,1098.50386711874,1504.44238669862,2171.64127842302,2255.87858288615,2053.98058442801
"HTR7P1",57.031982101669,31.8538818137167,62.5054859803153,9.4091909810356,14.8413064663562,9.0395233544509
"NR4A1",209.505240373478,268.482718144183,347.013215270026,576.783407137483,497.62027563665,549.402141653849
"LINC02154",128.030980228236,84.64031453359,57.117082016495,32.9321684336246,7.85716224689448,16.070263741246
"SRRT",2495.44019644854,2588.35542509172,2568.11332915675,4204.96744942481,3602.94539921483,3847.8237745446
"IL22RA1",2.32783600414975,98.29197816804,20.4759350625171,1.88183819620712,0,0
"BRCA2",287.487746512494,186.572736337483,230.623689651508,463.873115365055,404.207346701349,515.252831203701
"FTH1P7",119.883554213712,88.2807581694434,58.1947628092591,23.522977452589,30.5556309601452,29.1273530310084
"PLAAT3",382.929022682634,400.448799943867,246.788901542969,107.264777183806,164.127389157351,174.764118186051
"STARD13",357.322826636987,228.437838149797,292.051494839059,126.083159145877,114.365361593686,163.715811863944
"LTBP4",3245.00338978476,3394.71369043324,5517.72565895197,8487.09026489412,8476.13202834428,7030.74038679514
"RIBC1",301.454762537393,160.179519977547,98.0689521415292,31.9912493355211,41.9048653167705,75.3293612870908
"TUBA3E",9.31134401659901,3.64044363585334,6.46608475658434,27.2866538450033,62.8572979751558,32.1405274824921
"MIR646HG",54.7041460975192,24.57299454201,21.5536158552811,1.88183819620712,1.74603605486544,7.03074038679514
"SAP30L-AS1",352.667154628688,207.50528724364,170.273565256721,83.7417997312169,116.111397648552,67.2942294164678
"CSRP1",140.83407825106,207.50528724364,94.835909763237,23.522977452589,33.1746850424434,66.2898379326399
"ADAM20P1",45.3928020809202,61.8875418095067,62.5054859803153,145.842460206052,113.492343566254,142.623590703559
"WEE1",885.741599578981,824.56048352078,888.008973237583,1317.28673734498,1285.08253638096,1481.47743864612
"HEXB",1700.48420103139,1435.24490343518,861.066953418482,699.102889890945,579.683970215326,615.691979586489
"EFCAB2",728.612669298873,357.67358722259,299.595260388408,135.492350126913,187.698875898035,191.838773411125
"NR0B2",2.32783600414975,34.5842145406067,15.0875310986968,0,0,0
"TGFBR1",1613.19035087578,1555.37954341834,1935.51470380425,2798.29339775999,2876.59440039081,2540.1060626007
"DNAH3",128.030980228236,60.06731999158,24.7866582335733,14.1137864715534,6.98414421946176,14.0614807735903
"SSH3",210.669158375553,202.04462178986,91.6028673849448,61.1597413767314,61.1112619202904,55.2415316105333
"HMX1",13.9670160248985,30.03365999579,21.5536158552811,69.6280132596635,88.1748207707047,64.2810549649842
"SQLE",4209.89141350483,3613.14030858443,4838.78675951062,8672.45132722052,7717.47936250524,6077.57286864249
"ESCO2",107.080456190889,71.8987618081034,126.088652753395,200.415767896058,234.841849379402,247.080305021658
"CLMN",2482.63709842571,961.07711986528,1191.91495679705,723.566786441638,550.001357282613,516.257222687529
"TUBA4A",392.240366699233,370.415139948077,257.56570947061,199.474848797955,123.968559895446,129.566501413796
"CHRFAM7A",61.6876541099685,42.7752127212767,43.1072317105623,130.787754636395,100.397073154763,137.601633284419
"SLC50A1",647.138409153631,601.583310824764,333.003364964094,236.170693623994,247.06410176346,240.049564634863
"PKIG",829.873535479387,765.403274438164,435.383040276679,265.339185665204,289.841985107663,363.589717145692
"ARL6IP6",913.675631628778,805.44815443255,1029.18515708967,1589.21235669691,1507.70213337631,1397.10855400458
"BLM",150.145422267659,106.48297634871,125.010971960631,262.516428370893,220.000542913045,366.602891597175
"TMEM160",687.875539226252,1085.76231439326,534.529673210972,398.94969759591,281.984822860768,339.484321533823
"C10orf105",105.916538188814,82.8200927156634,42.0295509177982,1.88183819620712,11.3492343566254,22.0966126442133
"P4HTM",4062.07382724132,2721.23161780037,2204.93490199526,1563.80754104812,1500.71798915685,1502.5696598065
"LMAN1",5470.41460975192,3245.45550136325,3266.45048286786,2199.86885136612,1964.29056172362,1947.51508714225
"CEP63",424.83007075733,417.74090721417,549.617204309669,898.5777386889,900.081586283134,707.091604614826
"RBMS1P1",55.8680640995941,22.7527727240833,16.1652118914609,2.82275729431068,1.74603605486544,5.02195741913939
"AGAP9",250.242370446098,293.055712686193,345.935534477262,526.914694937994,594.525276681682,490.143044108004
"TSPAN4",2885.35272714362,1965.8395633608,1448.40298547489,1050.06571348357,1063.33595741305,931.070905508442
"CD9",871.774583554082,1084.85220348429,445.082167411556,141.137864715534,318.651580012943,351.537019339757
"RPSAP52",8.14742601452414,24.57299454201,7.5437655493484,65.8643368672492,64.6033340300213,56.2459230943611
"LRRC10B",1246.55618022219,1448.89656706963,723.123811944682,502.450798387301,558.731537556941,556.432882040644
"GNS",5716.00130818972,4733.4868375183,3730.93090454917,2516.01766832892,2525.64115336286,2945.88022206716
"USP43",204.849568365178,114.67397452938,84.0591018355965,24.4638965506926,35.7937391247415,55.2415316105333
"MADCAM1",109.408292195038,148.348078161023,76.5153362862481,29.1684920412104,25.3175227955489,50.2195741913939
"MYCBP",703.006473253225,461.42623084441,382.57668143124,256.870913782272,242.699011626296,234.023215731895
"KLHL25",1478.17586263509,1589.96375795894,1779.25098885346,2578.11832880376,2419.13295401607,2520.01823292414
"NRAV",1311.73558833839,639.807969001224,698.337153711109,330.26260343435,364.921535466877,446.954210303405
"TMEM234",370.125924659811,344.932034497103,251.099624714025,132.669592832602,159.762299020188,180.790467089018
"UBTD1",324.73312257889,343.111812679177,196.137904283058,90.3282334179418,89.9208568255701,158.693854444805
"GRIN3B",358.486744639062,202.04462178986,178.895011598833,95.0328289084596,88.1748207707047,112.491846188722
"NENF",1224.44173818277,1031.15565985546,607.811967118928,409.299807675049,430.397887524331,495.165001527143
"NDUFB5",2458.19482038214,2004.06422153726,1061.5155808726,828.008806331133,778.732080469986,856.745935705179
"NLRP11",11.6391800207488,24.57299454201,23.7089774408093,170.306356756744,68.9684241671849,47.2063997399102
"ST14",10.4752620186739,140.157079980353,30.1750621973936,1.88183819620712,0,8.03513187062302
"SMIM43",79.1464241410916,45.5055454481667,76.5153362862481,17.8774628639677,20.0794146309526,22.0966126442133
"SAPCD2",140.83407825106,227.527727240833,149.797630194204,401.77245489022,316.032525930645,365.598500113347
"A2M",609.893033087235,2186.99651423889,590.569074434703,65.8643368672492,75.9525683866466,223.979300893617
"FAT3",2278.95144806261,1564.48065250797,2206.01258278802,3024.11398130484,4993.66311691516,3898.04334873599
"WFIKKN2",1039.37877585286,192.943512700227,187.516457940946,92.2100716141489,81.190676551243,127.55771844614
"HMGCL",1122.01695400018,1105.78475439045,715.580046395334,547.614915096272,502.858383801247,519.270397139013
"C1QTNF1",107.080456190889,73.71898362603,60.3501243947872,17.8774628639677,28.8095949052798,28.1229615471806
"IQCJ-SCHIP1",111.736128199188,127.415527254867,287.740771668003,29.1684920412104,61.1112619202904,60.2634890296726
"SOX13",662.269343180605,547.886767195927,259.721071056138,77.155366044492,145.794010581264,231.010041280412
"LINC01285",25.6061960456473,7.28088727170667,8.62144634211246,0,0,0
"VAMP8",39.5732120705458,129.235749072793,35.5634661612139,12.2319482753463,13.9682884389235,12.0526978059345
"AIM2",408.535218728282,229.34794905876,201.526308246879,104.442019889495,99.5240551273301,133.584067349108
"TACR3",4183.12129945711,637.077636274334,1152.04076746478,283.216648529172,242.699011626296,178.781684121362
"USP2-AS1",139.670160248985,111.94364180249,85.1367826283605,38.577683022246,48.8890095362323,43.1888338045987
"PPP1R32",1088.26333194001,703.515732628657,603.501243947872,430.000027833327,391.985094317291,315.378925921953
"MACC1",15.1309340269734,65.52798544536,26.9420198191014,3.76367639241424,1.74603605486544,6.02634890296726
"KLF4",221.144420394227,131.05597089072,88.3698250066527,42.3413594146602,54.1271177008286,51.2239656752217
"TSPAN19",157.128930280108,81.9099818067,80.8260594573043,37.6367639241424,20.0794146309526,38.1668763854593
"ADCY8",509.796084908796,641.62819081915,220.924562516632,29.1684920412104,97.7780190724646,183.803641540502
"FGF14",622.696131110059,410.460019942464,212.303116174519,117.614887262945,102.143109209628,194.851947862608
"RASA4",101.260866180514,77.3594272618834,101.301994519821,193.829334209333,191.190948007766,179.78607560519
"SPC25",112.900046201263,171.100850885107,117.467206411282,269.102862057618,247.06410176346,344.506278952962
"TBR1",2339.4751841705,1147.64985620276,3110.18676791707,5693.50146262464,6099.77695767241,4348.01073349088
"CCNE2",70.9989981265675,64.6178745363967,104.535036898114,182.538305032091,168.492479294515,181.794858572846
"RPS6KA1",628.515721120433,464.1565635713,327.614961000273,241.816208212615,209.524326583853,213.935386055338
"GINS2",283.99599250627,450.50489993685,348.09089606279,666.170721457321,633.811087916155,729.188217259039
"ELOVL7",197.866060352729,130.145859981757,90.5251865921808,57.3960649843172,39.2858112344724,50.2195741913939
"GCA",1127.83654401056,1113.06564166216,1704.89101415274,2982.71354098829,2457.54574722311,2132.32312016658
"GUSBP18",125.703144224087,87.37064726048,122.855610375103,289.803082215897,242.699011626296,193.84755637878
"AHRR",1.16391800207488,2.73033272689,3.23304237829217,16.9365437658641,31.4286489875779,25.1097870956969
"C14orf39",104.752620186739,17.2921072703033,24.7866582335733,2.82275729431068,6.98414421946176,6.02634890296726
"TF",224.636174400451,556.077765376597,529.141269247152,163.71992307002,186.825857870602,163.715811863944
"ZNF737",1216.29431216825,964.717563501134,1507.67542907692,2187.63690309078,2458.41876525054,2008.78296765575
"LLPH",377.10943267226,400.448799943867,358.867703990431,618.183847454039,690.557259699281,573.507537265718
"GSN",2697.96192880956,2501.8948887402,1310.45984400109,766.849064954402,795.319422991208,1239.4190910436
"BEGAIN",892.72510759143,1032.06577076442,1365.42156443206,2282.66973199924,1820.24258719722,1881.22524920961
"TRIP13",169.932028302932,235.718725421503,213.380796967283,385.77683022246,364.921535466877,375.642414951626
"HLA-DPB1",4.65567200829951,16.38199636134,4.31072317105623,64.9234177691457,34.9207210973088,50.2195741913939
"MOK",2125.31427178872,1160.39140892825,1019.4860299548,548.555834194376,682.700097452387,697.047689776547
"PMEL",303.782598541543,141.067190889317,67.8938899441356,55.5142267881101,21.825450685818,40.1756593531151
"CYP1B1",666.925015188904,914.66146350815,273.73092136207,40.4595212184531,165.873425212217,225.988083861272
"LINC-PINT",194.374306346504,172.921072703033,143.33154543762,75.2735278482848,88.1748207707047,80.3513187062302
"LPCAT2",379.43726867641,175.651405429923,217.69152013834,61.1597413767314,68.9684241671849,130.570892897624
"NEUROG1",140.83407825106,176.561516338887,112.078802447462,465.754953561262,277.619732723605,265.15935173056
"IL1RAPL2",79.1464241410916,20.0224399971933,23.7089774408093,7.52735278482848,3.49207210973088,4.01756593531151
"PFKP",5191.07428925395,3842.4882576432,3602.68689021024,1973.10734872317,2366.7518723701,2681.72526182043
"STOM",794.955995417141,500.560999929834,519.442142112276,322.735250649521,326.508742259837,244.067130570174
"DAAM2",457.419774815426,435.943125393437,314.682791487105,71.5098514558706,89.0478387981374,231.010041280412
"AMH",719.301325282274,867.335696242057,674.6281762703,319.912493355211,441.747121880956,463.024474044651
"GGT5",59.3598181058187,60.9774309005434,11.8544887204046,1.88183819620712,5.23810816459632,8.03513187062302
"CHST15",805.431257435815,498.740778111907,769.464086033537,1135.689351411,2343.18038562942,1342.87141387787
"LRRC73",372.45376066396,496.010445385017,191.827181112002,97.8555862027703,89.0478387981374,175.768509669879
"LYPD6B",79.1464241410916,65.52798544536,67.8938899441356,16.9365437658641,15.714324493789,32.1405274824921
"SEMA3B",554.024968987641,658.01018718049,406.28565887205,286.039405823482,302.064237491721,226.9924753451
"RAX",84.966014151466,68.25831817225,50.6509972599107,18.8183819620712,10.4762163291926,26.1141785795248
"REPS2",501.648658894272,411.370130851427,423.528551556274,144.901541107948,191.190948007766,283.238398439461
"POLR2L",1943.74306346504,1896.67113427959,882.620569273763,654.879692280078,530.794960679094,819.583450803548
"HMGB2",3311.34671590302,5004.69988838937,3103.72068316048,8287.61541609616,6353.82520365533,6908.20462576814
"CCDC30",1395.53768448778,835.48181442834,654.152241207783,270.043781155722,357.937391247415,528.309920493463
"HOXB6",18.622688033198,190.213179973337,26.9420198191014,1.88183819620712,12.2222523840581,7.03074038679514
"GFAP",1397.86552049193,5264.08149744392,1102.46745099763,144.901541107948,422.540725277436,336.471147082339
"SCD",16819.779047984,15902.3679123163,22350.0219611338,37789.1928180352,31945.4756598181,27543.4276610119
"NRCAM",4393.79045783266,3736.00528129449,6240.84947089665,8869.10341872416,8842.79959986602,8421.82259189675
"FUCA2",864.791075541633,695.324734447987,396.586531737173,270.043781155722,274.127660613874,328.436015211716
"TPTE2P3",67.5072441203428,15.4718854523767,20.4759350625171,4.7045954905178,1.74603605486544,4.01756593531151
"PCDHB4",110.572210197113,97.3818672590767,245.711220750205,446.936571599191,425.159779359735,332.453581147027
"LGMN",3773.42216272675,3143.52307955935,2012.03004009049,1560.0438646557,1550.48001672051,1492.52574496823
"FOXA1",115.227882205413,230.258059967723,114.23416403299,30.1094111393139,8.7301802743272,59.2590975458448
"HOXB9",11.6391800207488,72.8088727170667,6.46608475658434,0,1.74603605486544,0
"TPTEP1",2.32783600414975,0,0,61.1597413767314,6.98414421946176,20.0878296765575
"E2F8",100.096948178439,60.9774309005434,77.5930170790121,163.71992307002,169.365497321948,189.829990443469
"ATP11C",5984.86636666901,1804.74993247429,2487.28726969944,1286.23640710757,1343.57474421896,1068.67253879286
"POU2AF1",116.391800207488,54.6066545378,24.7866582335733,7.52735278482848,0,12.0526978059345
"RNF5P1",18.622688033198,20.0224399971933,23.7089774408093,0,2.61905408229816,0
"CDH4",1607.3707608654,2370.83891784948,2373.05310566645,3882.23219877529,3824.69197818275,3413.92665353095
"MCC",828.709617477312,672.571961723904,630.443263766973,306.739625981761,260.15937217495,468.046431463791
"KIAA1671",1563.14187678656,890.08846896614,1043.19500739561,602.188222786279,537.779104898555,643.814941133669
"KLHL23",1757.51618313306,1606.34575432028,2021.72916722537,3001.53192295036,2635.64142481938,2889.6342989728
"SLC39A14",1372.25932444628,1070.29042894088,933.271566533673,703.807485381463,584.04906035249,613.683196618833
"CRB1",441.124922786378,429.572349030694,877.232165309942,1476.30206492449,1242.30465303676,1180.15999349776
"TAF4B",87.2938501556157,136.5166363445,93.758228970473,44.2231976108673,41.9048653167705,39.1712678692872
"C20orf96",922.986975645377,767.22349625609,548.539523516905,382.954072928149,413.810545003109,384.681938306077
"LCA5",2027.54515961443,1014.77366349412,1182.21582966217,729.212301030259,626.826943696693,648.836898552809
"ARSDP1",11.6391800207488,21.84266181512,5.38840396382029,0,0,0
"FAM72D",22.1144420394227,43.68532363024,45.2625932960904,142.078783813638,105.635181319359,83.3644931577138
"GPRC5C",831.037453481462,647.998967181894,397.664212529937,237.111612722097,279.36576877847,328.436015211716
"SLC18A3",155.965012278033,103.75264362182,49.5733164671466,14.1137864715534,22.6984687132507,38.1668763854593
"RPL23AP87",15.1309340269734,6.37077636274334,15.0875310986968,0,0,0
"AFDN",7954.21562617971,6363.49547547163,11454.6691462892,17252.6925828269,18499.2520012993,14137.8145263612
"TMC5",155.965012278033,81.9099818067,35.5634661612139,9.4091909810356,29.6826129327125,10.0439148382788
"AP1S3",210.669158375553,189.303069064373,179.972692391598,96.9146671046667,96.9050010450319,108.474280253411
"NFATC4",1521.24082871186,1460.72800888615,1196.2256799681,2659.03737124066,1990.4811025466,2399.4912548648
"STEAP2",490.009478873523,203.864843607787,219.846881723868,108.205696281909,103.016127237061,128.562109929968
"CFAP58-DT",11.6391800207488,13.65166363445,9.69912713487651,48.9277931013851,53.2540996733959,35.1537019339757
"PLEKHG6",8.14742601452414,74.6290945349934,8.62144634211246,0,0,2.00878296765575
"RBM24",476.042462848624,293.965823595157,351.323938441083,144.901541107948,116.111397648552,221.970517925961
"ZNF738",1379.24283245873,1285.07660345623,1613.28814676779,2217.74631423009,2367.62489039754,2147.388992424
"FAM20A",82.6381781473162,83.7302036246267,56.039401223731,19.7593010601748,32.3016670150106,17.0746552250739
"ETS1",17.4587700311231,76.44931635292,4.31072317105623,0,1.74603605486544,2.00878296765575
"LSS",2543.16083453361,2875.95047232413,3716.92105424323,5778.18418145396,5468.58492383856,4596.09542999637
"RGS11",479.534216854849,336.741036316434,261.876432641666,81.8599615350098,144.047974526399,189.829990443469
"PTER",190.88255234028,363.13425267637,120.700248789574,48.9277931013851,14.8413064663562,86.3776676091974
"MCM5",644.810573149482,783.60549261743,559.316331444546,1189.3217400029,996.113569300733,1379.02950729568
"TYR",274.684648489671,156.539076341693,46.3402740888544,0,10.4762163291926,6.02634890296726
"WLS",8612.99321535409,9122.04164053949,3222.26557036453,967.26483285046,1710.2423157407,3564.58537610514
"CCDC18",307.274352547767,353.123032677773,324.381918621981,509.037232074026,533.414014761392,567.481188362751
"SLC4A1APP1",3.49175400622463,4.55055454481667,5.38840396382029,68.6870941615599,10.4762163291926,39.1712678692872
"PPP1R1C",91.9495221639152,50.9662109019467,38.7965085395061,20.7002201582783,11.3492343566254,11.0483063221067
"C6orf58",110.572210197113,41.8651018123134,54.9617204309669,18.8183819620712,19.2063966035198,15.0658722574182
"GLCCI1",1535.20784473676,1131.26785984142,1652.0846553073,2685.38310598756,2359.76772815064,2349.27168067341
"TREML2",57.031982101669,20.0224399971933,10.7768079276406,3.76367639241424,0,0
"ANGPTL7",44.2288840788453,40.0448799943867,25.8643390263374,0,8.7301802743272,2.00878296765575
"KIT",533.074444950293,489.639669022274,562.549373822838,867.527408451483,778.732080469986,860.763501640491
"MAP2K5",1473.52019062679,1447.98645616066,1281.36246259646,928.687149828214,928.018163160981,895.917203574466
"ALPG",84.966014151466,20.9325509061567,23.7089774408093,5.64551458862136,6.11112619202904,0
"LINC01563",19.7866060352729,42.7752127212767,32.3304237829217,130.787754636395,71.587478249483,95.4171909636483
"PDK4",239.767108427425,177.47162724785,131.477056717215,79.0372042406991,49.762027563665,87.3820590930253
"LHX2",1750.53267512061,2528.28810510014,3257.82903652574,5111.07254089854,4250.72477556991,5181.65566506802
"KPNA2",2379.04839624105,2748.53494506927,2528.23913982448,4091.11623855428,3524.37377674589,4193.33444498139
"LRRC56",209.505240373478,183.842403610593,129.321695131687,42.3413594146602,53.2540996733959,95.4171909636483
"LINC01719",135.014488240686,177.47162724785,175.661969220541,51.7505503956958,70.7144602220503,89.3908420606811
"CHST9",23.2783600414975,43.68532363024,32.3304237829217,1.88183819620712,3.49207210973088,9.0395233544509
"NINL",1025.41175982797,1063.91965257814,1423.61632724132,1863.01981424505,2068.17970698811,1957.55900198053
"FREM2",3101.84147552955,773.594272618834,934.349247326437,487.396092817644,437.382031743793,567.481188362751
"RPSAP15",987.002465759495,1072.11065075881,940.815332083022,691.575537106117,577.064916133028,618.705154037972
"GLTPD2",61.6876541099685,102.842532712857,117.467206411282,30.1094111393139,40.1588292619051,24.1053956118691
"SYT1",5529.77442785774,6491.82111363546,6302.2772760842,8464.50820653963,9862.48465590744,9741.59300164658
"MAP1LC3A",578.467247031214,1102.1443107546,463.402740888545,269.102862057618,324.762706204972,312.36575147047
"KAT6B",2288.26279207921,1792.0083797488,2966.85522247945,4694.24538043866,4058.66080953471,3980.40345040988
"SCARF2",1257.03144224087,1159.48129801929,760.842639691424,635.120391219903,513.334600130439,523.287963074324
"ZEB1",2039.18433963518,2215.20995241675,2468.96669622245,3633.82955687595,3288.65890933906,3365.71586230722
"NR3C1",803.103421431665,727.178616261704,511.898376562927,347.199147200214,246.191083736027,404.769767982635
"RSPO2",1863.43272132188,1742.86239066478,944.048374461314,235.22977452589,495.874239581785,820.587842287376
"WFS1",1354.80055441516,1044.80732348991,817.959721707919,581.488002628,490.636131417188,632.766634811563
"MT-TP",1613.19035087578,1039.34665803613,766.231043655245,449.759328893502,474.048788895967,635.779809263046
"SNAI2",29.0979500518719,38.22465817646,15.0875310986968,3.76367639241424,3.49207210973088,4.01756593531151
"LINC01572",34.9175400622463,23.6628836330467,26.9420198191014,98.7965053008738,71.587478249483,69.3030123841235
"MELK",292.143418520794,268.482718144183,230.623689651508,507.155393877819,391.985094317291,536.345052364086
"FAM86DP",221.144420394227,222.977172696017,204.759350625171,118.555806361049,121.349505813148,116.509412124034
"CXCL11",4.65567200829951,5.46066545378,100.224313727057,0,1.74603605486544,0
"HK1",8649.07467341841,7119.79764082016,6953.1964749137,3871.88208869615,4403.50293037064,5324.27925577158
"MOGAT2",2.32783600414975,29.1235490868267,12.9321695131687,0,0,0
"OLFML2B",64.0154901141182,121.044750892123,86.2144634211246,26.3457347468997,32.3016670150106,36.1580934178036
"C18orf54",294.471254524944,270.30293996211,481.723314365533,810.131343467166,754.28757570187,596.608541393759
"LAG3",46.5567200829951,37.3145472674967,38.7965085395061,103.501100791392,93.412928935301,92.4040165121647
"NPPB",16.2948520290483,30.9437709047533,12.9321695131687,0,1.74603605486544,0
"TGFB2",266.537222475147,310.347819956497,242.478178371913,56.4551458862136,89.9208568255701,160.70263741246
"BIRC5",414.354808738656,654.369743544637,331.92568417133,1023.71997873667,809.287711430131,1136.97115969316
"RASAL1",139.670160248985,125.59530543694,54.9617204309669,22.5820583544855,19.2063966035198,45.1976167722545
"BSG",24626.1770879002,19607.4294227061,12911.6935781062,10435.7337170666,8993.83171861188,10318.1137133638
"NAA16",875.266337560307,731.72917080652,886.931292444819,1339.86879569947,1336.59059999949,1238.41469955977
"COX14",666.925015188904,569.729429011047,314.682791487105,247.461722801236,231.349777269671,233.018824248068
"NINJ1",683.219867217952,835.48181442834,385.809723809532,292.625839510207,250.556173873191,320.400883341093
"DBP",491.173396875598,401.35891085283,333.003364964094,214.529554367612,242.699011626296,201.882688249403
"GCLM",2140.4452058157,985.65011440729,969.912713487651,624.770281140764,616.3507273675,534.336269396431
"P2RX2",60.5237361078936,31.8538818137167,14.0098503059327,3.76367639241424,6.98414421946176,2.00878296765575
"PPIEL",178.079454317456,175.651405429923,188.59413873371,250.284480095547,504.604419856112,419.835640240053
"TNFAIP8L3",20.9505240373478,34.5842145406067,49.5733164671466,5.64551458862136,0,6.02634890296726
"KLK10",17.4587700311231,32.76399272268,17.2428926842249,0,3.49207210973088,1.00439148382788
"MPP1",700.678637249076,537.87554719733,382.57668143124,231.466098133476,307.302345656317,249.089087989314
"PODNL1",107.080456190889,101.02231089493,64.6608475658434,5.64551458862136,29.6826129327125,28.1229615471806
"COLQ",2064.79053568083,732.639281715484,759.76495889866,425.295432342809,474.9218069234,427.870772110676
"COL6A4P2",50.0484740892197,36.4044363585334,43.1072317105623,5.64551458862136,14.8413064663562,9.0395233544509
"ST18",107.080456190889,143.797523616207,165.962842085665,359.43109547556,199.921128282093,562.459230943611
"MGMT",448.108430798827,603.40353264269,219.846881723868,98.7965053008738,164.127389157351,193.84755637878
"SOWAHA",109.408292195038,232.07828178565,79.7483786645402,7.52735278482848,24.4445047681162,52.2283571590496
