"","C03_C","C03_R","C03_S","A33_C","A33_R","A33_S","CC_AC_stat","CC_AC_df","CC_AC_p_value","CC_AC_padj","CC_CS_stat","CC_CS_df","CC_CS_p_value","CC_CS_padj","CC_CR_stat","CC_CR_df","CC_CR_p_value","CC_CR_padj","CS_CR_stat","CS_CR_df","CS_CR_p_value","CS_CR_padj","AC_AS_stat","AC_AS_df","AC_AS_p_value","AC_AS_padj","AC_AR_stat","AC_AR_df","AC_AR_p_value","AC_AR_padj","AS_AR_stat","AS_AR_df","AS_AR_p_value","AS_AR_padj"
"GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_FUSION_TO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE",0.286869790247048,0.143490945628808,0.548877520473742,-0.644083226216312,0.0108482440541179,0.42385982159222,2.14329935870338,NA,0.0320890683004979,0.525572128621099,-0.650621436831574,NA,0.515290888859224,0.999969541172179,0.338717922512902,NA,0.734822237764129,0.998628111233479,0.929907343323329,NA,0.352419060579714,0.999983754542063,-2.47588557671146,NA,0.0132906165332819,0.999923386906292,-1.43391637571021,NA,0.151596128128975,0.999983542278874,1.00572010898077,NA,0.314550227187608,0.999967687271458
"GOBP_RESPONSE_TO_MAGNESIUM_ION",0.364811872006504,-0.0414515277240193,0.221048924694368,-0.488133409291537,-0.392011964651037,-0.238131403037051,1.96364968616846,NA,0.0495707311477614,0.554707544087064,0.356964289567676,NA,0.721118539660786,0.999969541172179,0.959763182022111,NA,0.337174416289992,0.998628111233479,0.602088495960996,NA,0.547115231750926,0.999983754542063,-0.579550960346897,NA,0.562217471553324,0.999923386906292,-0.210448569567822,NA,0.833317588275304,0.999983542278874,0.374713107391996,NA,0.707873843084802,0.999967687271458
"GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS",-0.359910952441918,0.0794328856007386,-0.530736758322356,0.561480409862359,0.566035479374812,-0.151772087501961,-2.12127584782227,NA,0.0338985956332451,0.527247139740454,0.42415912702106,NA,0.671449766940766,0.999969541172179,-1.03790283277888,NA,0.299315294581896,0.998628111233479,-1.39953861221659,NA,0.161651527942519,0.999983754542063,1.6534971816881,NA,0.0982297192145083,0.999923386906292,-0.00997362820149438,NA,0.992042327972321,0.999983542278874,-1.74800410664498,NA,0.0804633163175301,0.999967687271458
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS",0.648301674157415,-0.414298847332383,0.28355934035544,-0.609875897544781,-0.343242528076,-0.185782595545826,2.8968889426842,NA,0.00376883145993814,0.438883559005051,0.905751022300532,NA,0.365067649954033,0.999969541172179,2.51060925407414,NA,0.0120523020856556,0.958666352344729,1.60073492896258,NA,0.1094356413653,0.999983754542063,-0.983153375143561,NA,0.325531958061611,0.999923386906292,-0.583780058227759,NA,0.559368296562985,0.999983542278874,0.383423219832806,NA,0.701405989501694,0.999967687271458
"GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC",0.663271055769148,0.460124223545458,0.581906545120583,-0.659428164682772,-0.814000510199693,0.505710540610391,3.04550841361699,NA,0.00232287279243304,0.438883559005051,0.202070780229627,NA,0.83986139064179,0.999969541172179,0.479988118675279,NA,0.631235841451376,0.998628111233479,0.279371327360969,NA,0.779959872870678,0.999983754542063,-2.70128823181585,NA,0.00690714509356154,0.999923386906292,0.338473974193862,NA,0.735006036518476,0.999983542278874,3.21426797540933,NA,0.00130777560469799,0.999967687271458
"GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT",-0.330880260782189,0.455284084315315,-0.163475632241131,0.547788983325652,0.61272599688948,0.4513633837596,-2.02290124565291,NA,0.0430833301085742,0.531112259927753,-0.415643336097283,NA,0.677671010600847,0.999969541172179,-1.85732711673466,NA,0.0632646287241427,0.993161954017907,-1.41926380485885,NA,0.155822120311806,0.999983754542063,0.223549003547308,NA,0.823108248614175,0.999923386906292,-0.142185216652339,NA,0.886933708551411,0.999983542278874,-0.392978221800627,NA,0.694335566558409,0.999967687271458
"GOBP_PURINE_NUCLEOTIDE_SALVAGE",-0.61373281906838,-0.195239561218928,-0.592944844957856,0.297979755331814,0.31380825819373,0.375916899147573,-2.09898748868701,NA,0.0358180036458102,0.529700503504216,-0.051620683142877,NA,0.958830938545191,0.999969541172179,-0.988711614000163,NA,0.32280425884751,0.998628111233479,-0.91222831918566,NA,0.361648539182802,0.999983754542063,-0.180672742125681,NA,0.856624455285521,0.999923386906292,-0.0346538536573418,NA,0.972355758252137,0.999983542278874,0.1512428866533,NA,0.879784120722298,0.999967687271458
"GOBP_GMP_SALVAGE",-0.660453917254108,-0.302682585275296,-0.654348025169544,0.298390662443413,0.510931363730665,0.345494663294815,-2.20752869733398,NA,0.0272771443832962,0.505683680204416,-0.015162664650193,NA,0.987902407529077,0.999969541172179,-0.845276641503606,NA,0.397956399654617,0.998628111233479,-0.806647273596114,NA,0.419869729574805,0.999983754542063,-0.109195173733547,NA,0.913047688223396,0.999923386906292,-0.465339971459082,NA,0.641688014585761,0.999983542278874,-0.402876968703658,NA,0.687038735157372,0.999967687271458
"GOBP_REGULATION_OF_GONADOTROPIN_SECRETION",0.472760366004741,0.0407617495343031,0.194643126808003,-0.396143895435128,-0.176045457858434,0.156764198644257,2.00040098842225,NA,0.045456981750522,0.540250584461621,0.690582728710379,NA,0.489827804324447,0.999969541172179,1.02058761206334,NA,0.307449861069976,0.998628111233479,0.352951264653338,NA,0.724124977238359,0.999983754542063,-1.28171186665551,NA,0.199943740624094,0.999923386906292,-0.481862923597638,NA,0.62990332600511,0.999983542278874,0.810390128520743,NA,0.417715989567248,0.999967687271458
"GOBP_NEGATIVE_REGULATION_OF_GONADOTROPIN_SECRETION",0.44554845808223,-0.0949669677973828,0.187698286258331,-0.542275864491858,-0.30569452477858,0.280802599754885,2.27423835933754,NA,0.0229516590492115,0.483102201281788,0.640252474007569,NA,0.522008473102817,0.999969541172179,1.27694778135671,NA,0.201620683478817,0.998628111233479,0.648336947495294,NA,0.516767041926998,0.999983754542063,-1.90809219144745,NA,0.0563793017779338,0.999923386906292,-0.517971202461639,NA,0.604478361778561,0.999983542278874,1.42816527587766,NA,0.153244292688633,0.999967687271458
"GOBP_PROTEIN_TRANSPORT_WITHIN_LIPID_BILAYER",0.340807935990903,0.19620253757548,0.111285453556057,-0.615006062792868,-0.555710991039383,-0.259880349676469,2.200537103957,NA,0.0277688104457961,0.506548193207088,0.569891584526448,NA,0.568751233010611,0.999969541172179,0.34162071460978,NA,0.732636346120757,0.998628111233479,-0.194770525012332,NA,0.845572597987127,0.999983754542063,-0.823277148491597,NA,0.410350405505956,0.999923386906292,-0.129829189706631,NA,0.896701568314219,0.999983542278874,0.720407188971117,NA,0.471274325036508,0.999967687271458
"GOBP_PROTEIN_TRANSPORT_INTO_MEMBRANE_RAFT",0.633682515788315,0.57487791644057,0.571758003255479,-0.791304937602783,-0.754479778962603,-0.345835692914328,3.28114498121234,NA,0.00103386586447319,0.438883559005051,0.153788602187456,NA,0.877776421058427,0.999969541172179,0.138944498526748,NA,0.889494007242159,0.998628111233479,-0.0071573449976136,NA,0.994289313687553,0.999983754542063,-1.03279346457202,NA,0.301700562825483,0.999923386906292,-0.0806393758659294,NA,0.935728750744694,0.999983542278874,0.99521624804565,NA,0.319631101020882,0.999967687271458
"GOBP_INTERLEUKIN_1_ALPHA_PRODUCTION",0.550318889691797,-0.614954078287479,0.308699936175377,-0.634045660332915,-0.715827037491062,-0.252129654696695,2.72687329235615,NA,0.00639375859555881,0.455724993830716,0.5999854928914,NA,0.548515903793229,0.999969541172179,2.75324818435847,NA,0.00590071449901675,0.958666352344729,2.1187777408984,NA,0.0341092547454744,0.999983754542063,-0.885388542568683,NA,0.375947109741198,0.999923386906292,0.179073027310507,NA,0.857880360739465,0.999983542278874,1.12925890454656,NA,0.258788631452895,0.999967687271458
"GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_ALPHA_PRODUCTION",0.682603933712195,-0.667899603379341,0.77429357304733,-0.577897559556737,-0.636474617654751,-0.311519974781705,2.90224813817461,NA,0.0037049494492204,0.438883559005051,-0.227736225517291,NA,0.81985130843594,0.999969541172179,3.19110181369882,NA,0.00141731325349192,0.958666352344729,3.30883574252857,NA,0.000936847828074337,0.999983754542063,-0.617532841372276,NA,0.536883326314101,0.999923386906292,0.128258596299254,NA,0.897944329786797,0.999983542278874,0.791357281569102,NA,0.428735530689733,0.999967687271458
"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_ALPHA_PRODUCTION",0.469045052437596,-0.585701474990874,-0.101256280531867,-0.728272886225204,-0.853372595364977,-0.183042643019951,2.75672143849207,NA,0.00583840658002616,0.455724993830716,1.41604778245924,NA,0.15676151498504,0.999969541172179,2.49202158523815,NA,0.0127018317954682,0.958666352344729,1.11120875706022,NA,0.266478502740584,0.999983754542063,-1.26402736832825,NA,0.206220203919958,0.999923386906292,0.273946168556742,NA,0.784125990821346,0.999983542278874,1.63256354210371,NA,0.102560824223786,0.999967687271458
"GOBP_NEGATIVE_REGULATION_OF_EPINEPHRINE_SECRETION",0.524529315680221,0.200403590612707,0.466166152042818,-0.741818428460638,0.26479556247571,-0.258009345768638,2.91571353577989,NA,0.00354876170057364,0.438883559005051,0.144932523704286,NA,0.884764147334746,0.999969541172179,0.765760504753664,NA,0.443818818421633,0.998628111233479,0.609614010173555,NA,0.542117528657577,0.999983754542063,-1.12164673247831,NA,0.262012673356086,0.999923386906292,-2.20399825956719,NA,0.0275244664865513,0.999983542278874,-1.27305611955968,NA,0.202998128458242,0.999967687271458
"GOBP_IMMATURE_T_CELL_PROLIFERATION",0.410429433852536,-0.33730356271721,-0.411063815483651,-0.49693154766102,-0.485483097248304,0.0335370557127228,2.08894975386122,NA,0.0367122464364437,0.529700503504216,2.03976403369459,NA,0.041373833674916,0.999969541172179,1.76652075315368,NA,0.0773085229805854,0.998628111233479,-0.169183385463682,NA,0.865652397884907,0.999983754542063,-1.22971211272098,NA,0.218804929329311,0.999923386906292,-0.0250657727517634,NA,0.980002500986686,0.999983542278874,1.2638725873603,NA,0.206275762328985,0.999967687271458
"GOBP_HISTONE_H3_K9_DEMETHYLATION",-0.682326543342825,0.346418426757121,-0.35398795236629,0.670108157410892,0.709295518971926,0.387881283178391,-3.11400499745249,NA,0.00184566363673166,0.438883559005051,-0.815311998679187,NA,0.414893742356389,0.999969541172179,-2.4305848594648,NA,0.0150744755643401,0.958666352344729,-1.60652041430345,NA,0.108159613225041,0.999983754542063,0.654319656183386,NA,0.512905884718235,0.999923386906292,-0.0858097147550513,NA,0.931617683708706,0.999983542278874,-0.782780175135115,NA,0.433756211281348,0.999967687271458
"GOBP_REGULATION_OF_AMINE_METABOLIC_PROCESS",0.391409868464115,0.136264375224722,0.239215656105719,-0.470619590896546,-0.361053322491883,-0.0990037635453654,1.98456624109735,NA,0.0471927514071577,0.54382530774721,0.37790304875248,NA,0.705502617530691,0.999969541172179,0.602767198475828,NA,0.546663570755351,0.998628111233479,0.236138139209052,NA,0.813325479818555,0.999983754542063,-0.861461452154763,NA,0.388983943078039,0.999923386906292,-0.239882611432972,NA,0.810421261404155,0.999983542278874,0.638102662245469,NA,0.523406853681325,0.999967687271458
"GOBP_NEGATIVE_REGULATION_OF_AMINE_METABOLIC_PROCESS",0.696197990787478,-0.196818000370196,0.476194578548087,-0.495783760293068,0.403448180796037,0.0718621765523737,2.74444047484304,NA,0.006061414609908,0.455724993830716,0.54636887665448,NA,0.584812399582047,0.999969541172179,2.10989993079573,NA,0.034866976229821,0.958666352344729,1.5437736518171,NA,0.122643176458757,0.999983754542063,-1.31589656829213,NA,0.188208760738203,0.999923386906292,-1.96879650398982,NA,0.048976463927001,0.999983542278874,-0.807438566454594,NA,0.419413855035569,0.999967687271458
"GOBP_S_ADENOSYLMETHIONINE_CYCLE",-0.49759958057398,0.184828017698872,-0.502927883932702,0.514804525953993,0.042820219770466,0.0247465916352521,-2.33084356980429,NA,0.019761609740987,0.475831287335455,0.0132304790511585,NA,0.989443913000008,0.999969541172179,-1.61222303848934,NA,0.106913413653365,0.998628111233479,-1.57750170105928,NA,0.114680131004871,0.999983754542063,1.13605615136872,NA,0.255933064787187,0.999923386906292,1.03335081144844,NA,0.301439756670143,0.999983542278874,-0.0440085652947166,NA,0.964897576365998,0.999967687271458
"GOBP_NEGATIVE_REGULATION_OF_DOPAMINE_SECRETION",0.470573922819983,0.661763098409755,0.493171038527578,-0.622527130116998,-0.197745926229093,0.423947205030938,2.51668548524879,NA,0.0118464526123399,0.46571654581263,-0.0561147505754061,NA,0.955250393194256,0.999969541172179,-0.451735592753297,NA,0.651459473813753,0.998628111233479,-0.386765041086707,NA,0.698930160103279,0.999983754542063,-2.42609712172216,NA,0.015262185294948,0.999923386906292,-0.930023799520282,NA,0.352358762161241,0.999983542278874,1.51389294610201,NA,0.130052993483423,0.999967687271458
"GOBP_POSITIVE_REGULATION_OF_DOPAMINE_SECRETION",0.237363889546755,0.231643687890245,0.518037772247808,-0.652752727481293,-0.383751084227719,-0.515078976324452,2.04927382639543,NA,0.0404353465286441,0.531112259927753,-0.69695916459376,NA,0.485828349700836,0.999969541172179,0.0135134226443672,NA,0.989218176858899,0.998628111233479,0.656952355927158,NA,0.511211551918769,0.999983754542063,-0.319184089267178,NA,0.74958692138431,0.999923386906292,-0.588976012821142,NA,0.55587736484334,0.999983542278874,-0.319812807123625,NA,0.749110238431601,0.999967687271458
"GOBP_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION",0.612876035009684,0.315313889282239,0.375772180769044,-0.620845554133135,-0.0964164668552829,0.195474033966349,2.84055603414304,NA,0.00450349603754365,0.455724993830716,0.588797918247294,NA,0.555996842507171,0.999969541172179,0.703034621774478,NA,0.482034173622068,0.998628111233479,0.138679745523198,NA,0.889703224154353,0.999983754542063,-1.89244453819613,NA,0.058431776628391,0.999923386906292,-1.14818701210674,NA,0.250891369761467,0.999983542278874,0.710751138269194,NA,0.477238464116773,0.999967687271458
"GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN",-0.674692725552227,-0.458261609846894,-0.465810911521658,0.349547272217823,0.225553125995211,-0.446808386586926,-2.35811953412776,NA,0.0183677773892116,0.475831287335455,-0.518691395279024,NA,0.603975963121583,0.999969541172179,-0.511361440907577,NA,0.609097989756173,0.998628111233479,-0.0173163181208636,NA,0.986184267577311,0.999983754542063,1.84613321357245,NA,0.064872865318586,0.999923386906292,0.271463583615401,NA,0.78603450451322,0.999983542278874,-1.63728343586433,NA,0.101571260302224,0.999967687271458
"GOBP_MAINTENANCE_OF_SISTER_CHROMATID_COHESION",-0.397568054610324,0.0165535956580964,-0.510568543658162,0.535489110170579,0.630679576839142,0.418603056450111,-2.14813143460151,NA,0.0317033156667414,0.523161852565733,0.280580209763755,NA,0.779032396837914,0.999969541172179,-0.978322658811707,NA,0.327914766592177,0.998628111233479,-1.20904624861079,NA,0.226645077865904,0.999983754542063,0.27098063816412,NA,0.78640592382009,0.999923386906292,-0.2084281850716,NA,0.834894651037637,0.999983542278874,-0.516484545362216,NA,0.605516030190908,0.999967687271458
"GOBP_REGULATION_OF_MAINTENANCE_OF_SISTER_CHROMATID_COHESION",-0.35665696249426,0.0403694016938292,-0.491409103867793,0.526426912651652,0.542875094313562,0.260674770714955,-2.03306064540305,NA,0.0420463963631338,0.531112259927753,0.334585408896667,NA,0.737937853155165,0.999969541172179,-0.937930211096562,NA,0.348280276272674,0.998628111233479,-1.2197229073982,NA,0.222569934664864,0.999983754542063,0.616082399236529,NA,0.537840137891221,0.999923386906292,-0.036013844815192,NA,0.97127131954982,0.999983542278874,-0.687219858521669,NA,0.491944192057239,0.999967687271458
"GOBP_POSITIVE_REGULATION_OF_MAINTENANCE_OF_SISTER_CHROMATID_COHESION",-0.404572983807926,-0.144707837352107,-0.70431037406378,0.595677049131546,0.559580313804782,0.32733473958807,-2.30287082527885,NA,0.0212861120944498,0.478876264089103,0.744288812201905,NA,0.456701768180326,0.999969541172179,-0.61390954627284,NA,0.539275101566717,0.998628111233479,-1.28360857516628,NA,0.199278947817522,0.999983754542063,0.622106612454667,NA,0.533871767237185,0.999923386906292,0.0790368225418313,NA,0.937003334507563,0.999983542278874,-0.56557860943987,NA,0.571680272333815,0.999967687271458
"GOBP_NEGATIVE_REGULATION_OF_TISSUE_REMODELING",0.483989323994947,-0.194702204301946,-0.0332994693520231,-0.429079007368774,-0.454202724124528,-0.099007524473676,2.1020953793712,NA,0.0355449215680637,0.529700503504216,1.28442785878336,NA,0.198992290468842,0.999969541172179,1.60341033728006,NA,0.108844090281151,0.998628111233479,0.370195928779668,NA,0.711236509816083,0.999983754542063,-0.765148590110986,NA,0.444183068663409,0.999923386906292,0.0550059451367763,NA,0.956133727431452,0.999983542278874,0.864934532503402,NA,0.387074722582975,0.999967687271458
"GOBP_POSITIVE_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION",0.356596651521793,-0.33853898582443,-0.000207782445181909,-0.557568527857282,-0.51735778386162,-0.31718928479723,2.10462294563861,NA,0.0353241426467695,0.529700503504216,0.885917580666417,NA,0.375661941758466,0.999969541172179,1.64224035616921,NA,0.100540202280936,0.998628111233479,0.776017137783354,NA,0.437738867020663,0.999983754542063,-0.557259264494173,NA,0.577350303306894,0.999923386906292,-0.0880411187661427,NA,0.929843994961145,0.999983542278874,0.487449386481977,NA,0.625939902444403,0.999967687271458
"GOBP_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY",0.320740998622188,-0.0938059122506299,0.401280163858107,-0.617643154436944,-0.246098943001769,-0.406278481510973,2.16040279490882,NA,0.0307415012802567,0.517105444857993,-0.199986780118981,NA,0.841490920211237,0.999969541172179,0.979325010167858,NA,0.327419416647795,0.998628111233479,1.13560953671226,NA,0.256120015811728,0.999983754542063,-0.49001234303263,NA,0.624125164625926,0.999923386906292,-0.813468446770672,NA,0.415949529902992,0.999983542278874,-0.390053186668679,NA,0.696497218168277,0.999967687271458
"GOBP_TOLL_LIKE_RECEPTOR_8_SIGNALING_PATHWAY",-0.133633718589922,-0.648574358828024,-0.621384244973392,0.793984833994778,0.412528161806476,0.365095639025967,-2.13573649411776,NA,0.0327008980186277,0.527247139740454,1.21107410576359,NA,0.225867004488275,0.999969541172179,1.21658397829844,NA,0.223762541622348,0.998628111233479,0.0623728387232025,NA,0.95026592439241,0.999983754542063,0.994387504404218,NA,0.320034249177865,0.999923386906292,0.83525813313107,NA,0.403572384658562,0.999983542278874,-0.115506702445466,NA,0.908043508253332,0.999967687271458
"GOBP_TRNA_THIO_MODIFICATION",-0.679282395632586,0.421399010597041,-0.18282317540507,0.338235542963354,0.200629234150827,0.164556953499881,-2.34264177804563,NA,0.019147757462989,0.475831287335455,-1.23276202876256,NA,0.217664561864489,0.999969541172179,-2.60058611666721,NA,0.0093064657649779,0.958666352344729,-1.38590841895161,NA,0.165774869741255,0.999983754542063,0.402609653394925,NA,0.687235406977277,0.999923386906292,0.301263694522862,NA,0.763213423182706,0.999983542278874,-0.0878363652205602,NA,0.930006734186245,0.999967687271458
"GOBP_RESPONSE_TO_DISACCHARIDE",0.69033492417351,-0.0573938744827855,-0.0243569424546375,-0.393463008222318,-0.375395503606026,0.235919574673538,2.49529742316864,NA,0.0125851592690314,0.46571654581263,1.77471290996266,NA,0.0759453025756146,0.999969541172179,1.76661684342862,NA,0.0772924182331197,0.998628111233479,0.0757735363494626,NA,0.939599270513529,0.999983754542063,-1.45900125527871,NA,0.144564762194638,0.999923386906292,-0.0395562347996844,NA,0.968446919679246,0.999983542278874,1.48860783697259,NA,0.136590666706311,0.999967687271458
"GOBP_TYPE_III_INTERFERON_PRODUCTION",0.439224365179468,-0.752404438732084,0.0445589880973433,-0.589609684967927,0.480826440474318,-0.805690257384934,2.36868053290014,NA,0.0178516656802579,0.475831287335455,0.979947708721786,NA,0.327111931284231,0.999969541172179,2.81556930494806,NA,0.00486908936134128,0.958666352344729,1.82816864173798,NA,0.0675242457080823,0.999983754542063,0.501001629355789,NA,0.616369976214266,0.999923386906292,-2.34372321465481,NA,0.0190923340350996,0.999983542278874,-3.13337899111788,NA,0.00172806156173736,0.999967687271458
"GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING",0.488633185563765,-0.529859058170949,-0.223811240258602,-0.481847128922559,-0.485342976792674,-0.0959909700386919,2.23429906279719,NA,0.0254634019684451,0.494048651770527,1.76900007359714,NA,0.0768938623040208,0.999969541172179,2.40633905853694,NA,0.0161133020873695,0.958666352344729,0.701995740448473,NA,0.482681819848155,0.999983754542063,-0.894474860017358,NA,0.371067874863521,0.999923386906292,0.007653948426191,NA,0.993893092348373,0.999983542278874,0.948117135944834,NA,0.343069825542068,0.999967687271458
"GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS",-0.552891152833049,-0.530567017746295,-0.622890359249367,0.356351057743222,0.397284045430985,0.32128210039063,-2.09328656071466,NA,0.0363235816172617,0.529700503504216,0.173819988541894,NA,0.86200693493658,0.999969541172179,-0.0527441634451255,NA,0.957935750635465,0.998628111233479,-0.211778373180671,NA,0.832279941534669,0.999983754542063,0.0812963827583766,NA,0.935206250610869,0.999923386906292,-0.0896180155893158,NA,0.92859076764323,0.999983542278874,-0.185076074101619,NA,0.853169367505658,0.999967687271458
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC_3_5",-0.393982192591721,0.52800544736128,-0.061178705728003,0.485856856243411,0.579184256812248,-0.0260340466263211,-2.02558129665323,NA,0.0428077097749878,0.531112259927753,-0.826317983451225,NA,0.408623734730443,0.999969541172179,-2.17827940484409,NA,0.0293852415116103,0.958666352344729,-1.35145253504566,NA,0.17655051475372,0.999983754542063,1.18665977942023,NA,0.235361845873915,0.999923386906292,-0.20434338155274,NA,0.838085171522591,0.999983542278874,-1.47382550765742,NA,0.140528578595603,0.999967687271458
"GOBP_SNRNA_3_END_PROCESSING",-0.411241543065035,0.269407412717432,-0.242700956070521,0.517675963932839,0.539291901987416,0.199936944183859,-2.13859575007848,NA,0.0324684220027408,0.52679889628484,-0.418471779834758,NA,0.67560221518542,0.999969541172179,-1.60800769165343,NA,0.107833494216764,0.998628111233479,-1.17459627198976,NA,0.240156275497251,0.999983754542063,0.736594053500622,NA,0.461369252253151,0.999923386906292,-0.047328673802397,NA,0.962251275294006,0.999983542278874,-0.826396112702863,NA,0.408579427840712,0.999967687271458
"GOBP_NCRNA_CATABOLIC_PROCESS",-0.452077237959123,0.257982603507572,-0.339103495812977,0.498199959843388,0.434618126700126,-0.00700623673705497,-2.18777753852257,NA,0.0286858107886525,0.507666533789093,-0.280509221374343,NA,0.77908685170941,0.999969541172179,-1.67750150919562,NA,0.093444454590681,0.998628111233479,-1.36951320136577,NA,0.170838911086179,0.999983754542063,1.17116719890507,NA,0.241531577074099,0.999923386906292,0.139210150155218,NA,0.889284087941054,0.999983542278874,-1.07539668918253,NA,0.282197163467388,0.999967687271458
"GOBP_RESPONSE_TO_HISTAMINE",0.655860605450328,0.463693097121109,0.477588404600185,-0.533893307484332,-0.550848412978156,-0.226200533598889,2.73929729017538,NA,0.00615706703969679,0.455724993830716,0.442724071980151,NA,0.657965328702878,0.999969541172179,0.454045747881463,NA,0.649795900032865,0.998628111233479,0.0318750609135931,NA,0.974571687038961,0.999983754542063,-0.713295919885231,NA,0.475662661723427,0.999923386906292,0.0371231641483642,NA,0.970386802436662,0.999983542278874,0.790578369802359,NA,0.429190073163981,0.999967687271458
"GOBP_HISTONE_ARGININE_METHYLATION",-0.509477205465496,0.0939425631802123,-0.658026614952721,0.378959165764469,0.334493391109661,0.246073922790184,-2.04537352245156,NA,0.0408180472662416,0.531112259927753,0.368872682202231,NA,0.712222626124149,0.999969541172179,-1.42556164300125,NA,0.153994914753765,0.998628111233479,-1.72483402738667,NA,0.0845573875776948,0.999983754542063,0.308050656931859,NA,0.758043786624246,0.999923386906292,0.0973519895156654,NA,0.922446870369714,0.999983542278874,-0.215308999098826,NA,0.829526413894517,0.999967687271458
"GOBP_OPERANT_CONDITIONING",0.131065143026011,-0.116457885648188,0.315377620850301,-0.79350222131856,-0.671550050447104,0.071391517376617,2.12866839214331,NA,0.0332817056837446,0.527247139740454,-0.457641872068041,NA,0.647209755726818,0.999969541172179,0.584733596455733,NA,0.558726860110227,0.998628111233479,0.990507677228187,NA,0.321926038548333,0.999983754542063,-2.00515315625392,NA,0.0449466762033179,0.999923386906292,-0.267042810861344,NA,0.78943619925881,0.999983542278874,1.80925658711946,NA,0.0704111500901859,0.999967687271458
"GOBP_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY",0.26849838115083,0.447958512214778,0.498338012186196,-0.58978953401877,-0.516921618391813,0.154917948804033,1.97596779954676,NA,0.0481584243050781,0.547042295504285,-0.570728095954992,NA,0.568183970514095,0.999969541172179,-0.423976737518387,NA,0.671582778543827,0.998628111233479,0.115568079952105,NA,0.907994861862014,0.999983754542063,-1.7264062100496,NA,0.0842743593554237,0.999923386906292,-0.159545005357002,NA,0.873239503240392,0.999983542278874,1.63603146830085,NA,0.101833001597367,0.999967687271458
"GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM",-0.595702183721985,0.17554622991775,-0.289679843843229,0.273565277723242,0.276271811974966,-0.35702515536081,-2.00125014598185,NA,0.0453654393723884,0.540250584461621,-0.759868744536019,NA,0.447333046060906,0.999969541172179,-1.82210781876835,NA,0.0684386275999018,0.998628111233479,-1.06705582006634,NA,0.285946630301135,0.999983754542063,1.46180649023953,NA,0.14379424508343,0.999923386906292,-0.00592545120638959,NA,0.995272201632913,0.999983542278874,-1.54213780545576,NA,0.123040109741346,0.999967687271458
"GOBP_PROTEIN_DEGLUTAMYLATION",0.341058202696723,-0.16045778786206,0.121023634435797,-0.624741980725245,-0.703475177728728,-0.274943367157175,2.22353448272558,NA,0.0261797808678515,0.49887037186723,0.546334437988689,NA,0.584836067927472,0.999969541172179,1.18478965428086,NA,0.236100624104141,0.998628111233479,0.645617623032526,NA,0.518527021415238,0.999983754542063,-0.810931449460229,NA,0.41740503851158,0.999923386906292,0.172397448365401,NA,0.863125078057375,0.999983542278874,1.0436171894851,NA,0.296662536753771,0.999967687271458
"GOBP_STRESS_GRANULE_DISASSEMBLY",-0.564023334066579,0.332549530140336,-0.554535013154688,0.55977059861396,0.481292286454088,0.190796915451224,-2.58737137075775,NA,0.00967112965064333,0.455724993830716,-0.0235607767610206,NA,0.981202959069476,0.999969541172179,-2.11822130230281,NA,0.034156329902261,0.958666352344729,-2.03476332299285,NA,0.0418746931656376,0.999983754542063,0.855377710049472,NA,0.392342079344465,0.999923386906292,0.171829865206751,NA,0.863571285674338,0.999983542278874,-0.707400575952448,NA,0.479317579104932,0.999967687271458
"GOBP_EXPLORATION_BEHAVIOR",0.407641235456397,0.265343225442049,0.324498155044173,-0.515508015475713,-0.346967852856982,0.0855039415030701,2.12530607436233,NA,0.0335610817531101,0.527247139740454,0.206452060803233,NA,0.836437807972051,0.999969541172179,0.33617758322062,NA,0.736736956174975,0.998628111233479,0.135687332595533,NA,0.892068462224411,0.999983754542063,-1.39325206825553,NA,0.163543579477116,0.999923386906292,-0.369001782647409,NA,0.712126396038233,0.999983542278874,1.05308661626941,NA,0.292301296246182,0.999967687271458
