"","C09_C","C09_R","C09_S","A33_C","A33_R","A33_S","CC_AC_stat","CC_AC_df","CC_AC_p_value","CC_AC_padj","CC_CS_stat","CC_CS_df","CC_CS_p_value","CC_CS_padj","CC_CR_stat","CC_CR_df","CC_CR_p_value","CC_CR_padj","CS_CR_stat","CS_CR_df","CS_CR_p_value","CS_CR_padj","AC_AS_stat","AC_AS_df","AC_AS_p_value","AC_AS_padj","AC_AR_stat","AC_AR_df","AC_AR_p_value","AC_AR_padj","AS_AR_stat","AS_AR_df","AS_AR_p_value","AS_AR_padj"
"GOBP_ACYLGLYCEROL_TRANSPORT",0.553964270984087,-0.0275242065664611,0.34940319038869,-0.419008824440378,0.059200287916084,-0.452470286673373,2.10209315377903,NA,0.0355451164875914,0.418201202921047,0.457676048354184,NA,0.647185198288341,0.999994235664428,1.32232199606475,NA,0.186060951251827,0.999996848898849,0.863059416021287,NA,0.388104800045486,0.999920228836662,0.0775715133868056,NA,0.938168903105216,0.999923386906292,-1.04694514370038,NA,0.295124879342288,0.999983542278874,-1.24596488518448,NA,0.212777287037573,0.999967687271458
"GOBP_RESPONSE_TO_OLEIC_ACID",0.738969715467806,0.7278022996526,0.517384048509483,-0.719299733260713,-0.66534404992094,-0.458225240364971,3.15097094112319,NA,0.00162728679504607,0.398689631150817,0.495814765571463,NA,0.620025106261614,0.999994235664428,0.0253990920316209,NA,0.979736635329267,0.999996848898849,-0.481866564576999,NA,0.629900739352704,0.999920228836662,-0.605282706976401,NA,0.544991169655153,0.999923386906292,-0.11814547179878,NA,0.9059523944416,0.999983542278874,0.504414078277901,NA,0.613970427019616,0.999967687271458
"GOBP_PROTEIN_HEXAMERIZATION",-0.778766665088852,-0.398957327307496,-0.324156696605217,0.31838948142538,0.251961641298738,-0.00840718896238776,-2.37048039326932,NA,0.0177649861417162,0.398689631150817,-1.01715568156003,NA,0.309079375185128,0.999994235664428,-0.863788364043843,NA,0.387704161088701,0.999996848898849,0.171279004354191,NA,0.864004388604654,0.999920228836662,0.757548404780096,NA,0.448721377778291,0.999923386906292,0.145431871521093,NA,0.884369902319335,0.999983542278874,-0.633999339229126,NA,0.52608125334157,0.999967687271458
"GOBP_TRNA_THIO_MODIFICATION",-0.582157637772646,0.610442118464375,-0.583748770645264,0.338235542963354,0.200629234150827,0.164556953499881,-1.98846647206437,NA,0.0467601235310578,0.445615282192103,0.00356000601121987,NA,0.997159532167129,0.999994235664428,-2.71214868099311,NA,0.00668486010513103,0.999996848898849,-2.73463794408938,NA,0.00624489228951222,0.841936532306805,0.402609653394925,NA,0.687235406977277,0.999923386906292,0.301263694522862,NA,0.763213423182706,0.999983542278874,-0.0878363652205602,NA,0.930006734186245,0.999967687271458
"GOBP_MACROPHAGE_FUSION",0.60713945876,0.500030886509489,-0.040924540915815,-0.305997086671691,0.0576050658583228,-0.335896219202185,1.97281299500412,NA,0.0485168720719258,0.449325121299366,1.44991946629731,NA,0.147080978250128,0.999994235664428,0.243581427562599,NA,0.807555013770864,0.999996848898849,-1.23863923490881,NA,0.215479131256329,0.999920228836662,0.0693103026996543,NA,0.944742625092711,0.999923386906292,-0.796021995862517,NA,0.426019250741108,0.999983542278874,-0.958187869734056,NA,0.337968032847195,0.999967687271458
"GOBP_REGULATION_OF_MACROPHAGE_FUSION",0.711879187230091,0.10506107406568,0.302896269047426,-0.311472092346357,0.05840774723776,-0.348635260873201,2.21100256759859,NA,0.0270356592569004,0.40787580274157,0.915079012960985,NA,0.360150151764682,0.999994235664428,1.3799896026827,NA,0.167589846151365,0.999996848898849,0.452982529150817,NA,0.650561321942381,0.999920228836662,0.0861495881523093,NA,0.931347504471676,0.999923386906292,-0.809766109149582,NA,0.418074614387786,0.999983542278874,-0.991164746957149,NA,0.321605141422131,0.999967687271458
"GOBP_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II",-0.541936929065725,-0.187033277385519,-0.457431487301904,0.432243675939875,0.442056821372378,0.111395005285394,-2.10468834180891,NA,0.0353184459604562,0.417399815896301,-0.189065438908625,NA,0.850041528678674,0.999994235664428,-0.807055582551254,NA,0.419634460899024,0.999996848898849,-0.619149156396881,NA,0.535818102781675,0.999920228836662,0.743780854097434,NA,0.457009064870604,0.999923386906292,-0.0214852443274805,NA,0.982858574068127,0.999983542278874,-0.8051976067387,NA,0.420705657321868,0.999967687271458
"GOBP_TYPE_III_INTERFERON_PRODUCTION",0.421072264234128,0.754003681291191,0.184510475999439,-0.589609684967927,0.480826440474318,-0.805690257384934,2.18357361038725,NA,0.0289935944715224,0.40787580274157,0.529242649975123,NA,0.596637133754311,0.999994235664428,-0.75715044291578,NA,0.448959736256642,0.999996848898849,-1.3040889612741,NA,0.192203252176415,0.999920228836662,0.501001629355789,NA,0.616369976214266,0.999923386906292,-2.34372321465481,NA,0.0190923340350996,0.999983542278874,-3.13337899111788,NA,0.00172806156173736,0.999967687271458
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC_3_5",-0.613534911268114,-0.0904159658039303,-0.499737163045194,0.485856856243411,0.579184256812248,-0.0260340466263211,-2.37527183452331,NA,0.0175360303160051,0.398689631150817,-0.254608532900507,NA,0.799025468044765,0.999994235664428,-1.1895893379196,NA,0.234207838520742,0.999996848898849,-0.937248985439141,NA,0.348630497534273,0.999920228836662,1.18665977942023,NA,0.235361845873915,0.999923386906292,-0.20434338155274,NA,0.838085171522591,0.999983542278874,-1.47382550765742,NA,0.140528578595603,0.999967687271458
"GOBP_NCRNA_PROCESSING",-0.476521360223399,-0.019554174621719,-0.460290227533717,0.471473742677525,0.40791879459293,0.122392490112196,-2.04810436391012,NA,0.0405497744175305,0.435594984095926,-0.0363136702773826,NA,0.971032249824389,0.999994235664428,-1.03911735452769,NA,0.298750160678188,0.999996848898849,-1.00916790101052,NA,0.312894118017216,0.999920228836662,0.809237102755511,NA,0.418378777082185,0.999923386906292,0.139149682466085,NA,0.889331869142221,0.999983542278874,-0.695282440953791,NA,0.48687831611371,0.999967687271458
"GOBP_SNRNA_3_END_PROCESSING",-0.556132509706233,-0.259512778693149,-0.486797047703752,0.517675963932839,0.539291901987416,0.199936944183859,-2.31998325942367,NA,0.0203417829565755,0.398689631150817,-0.15512685487839,NA,0.876721311318257,0.999994235664428,-0.674527035961816,NA,0.499976303212291,0.999996848898849,-0.520437318840866,NA,0.602758805074735,0.999920228836662,0.736594053500622,NA,0.461369252253151,0.999923386906292,-0.047328673802397,NA,0.962251275294006,0.999983542278874,-0.826396112702863,NA,0.408579427840712,0.999967687271458
"GOBP_U4_SNRNA_3_END_PROCESSING",-0.599925092146758,-0.0918454418795965,-0.472439475733215,0.492720168930631,0.601651909855368,-0.219763717955884,-2.36069137975157,NA,0.0182409037134298,0.398689631150817,-0.285230770505718,NA,0.775467347611045,0.999994235664428,-1.15538522859117,NA,0.247932708161793,0.999996848898849,-0.871465427044815,NA,0.383500075222974,0.999920228836662,1.65169286509093,NA,0.0985971779063036,0.999923386906292,-0.238511448769163,NA,0.811484436711756,0.999983542278874,-2.00034732788983,NA,0.0454627717837389,0.999967687271458
"GOBP_CENTROMERE_COMPLEX_ASSEMBLY",-0.470042027137159,-0.203944914120247,-0.330980552877368,0.624145388657049,0.518110847576807,0.618143190501886,-2.36403629878153,NA,0.0180770413063788,0.398689631150817,-0.311113004546846,NA,0.75571471520564,0.999994235664428,-0.605099708793187,NA,0.545112747733001,0.999996848898849,-0.290876405740394,NA,0.771145846953114,0.999920228836662,0.0139162258801184,NA,0.988896816602999,0.999923386906292,0.232171012833467,NA,0.816405191068457,0.999983542278874,0.243621197436956,NA,0.807524209678579,0.999967687271458
"GOBP_HISTONE_H4_K20_METHYLATION",-0.734891134775914,-0.564279572844074,-0.639023446002629,0.523943566438344,0.647308037989809,0.491804828072329,-2.71987153528716,NA,0.00653072826480541,0.398689631150817,-0.214507593554208,NA,0.830151245980216,0.999994235664428,-0.38802835649369,NA,0.697995049037369,0.999996848898849,-0.171168804367974,NA,0.864091035969636,0.999920228836662,0.0745093174217051,NA,0.940605127546451,0.999923386906292,-0.270118267463223,NA,0.787069268902515,0.999983542278874,-0.378717317798156,NA,0.704897791925477,0.999967687271458
"GOBP_HISTONE_H4_K20_TRIMETHYLATION",-0.734866212229747,-0.527780507757557,-0.643284447692227,0.534031946281268,0.755892427171257,0.476989627068052,-2.74162173993742,NA,0.0061136700722288,0.398689631150817,-0.204917921737853,NA,0.837636252812312,0.999994235664428,-0.470977536656678,NA,0.637656776389148,0.999996848898849,-0.264509559153549,NA,0.79138729990267,0.999920228836662,0.132244782167614,NA,0.894790681098537,0.999923386906292,-0.48580304746601,NA,0.6271068134231,0.999983542278874,-0.679275296792752,NA,0.496963445742347,0.999967687271458
"GOBP_NEGATIVE_REGULATION_OF_HISTONE_ACETYLATION",-0.57808146632163,0.258531388427526,-0.516203898722014,0.334753780694875,0.329640244193481,0.118783091932878,-1.97213485325418,NA,0.0485942141649813,0.449638108845875,-0.138442679468295,NA,0.889890568408415,0.999994235664428,-1.90246519257255,NA,0.0571103651801912,0.999996848898849,-1.77396701716892,NA,0.0760686061532894,0.999920228836662,0.500646107143684,NA,0.616620207115992,0.999923386906292,0.0111953227688718,NA,0.991067611400431,0.999983542278874,-0.513447533141328,NA,0.607638302936433,0.999967687271458
"GOBP_AXONEME_ASSEMBLY",0.680082789205631,0.281786284753607,0.5683116671018,-0.35652384030181,-0.239338738784144,-0.0180285854263406,2.23963193457099,NA,0.0251148277275766,0.404219591454445,0.25009471207618,NA,0.802514105221125,0.999994235664428,0.90578023059475,NA,0.365052186867343,0.999996848898849,0.656103870409983,NA,0.511757294315955,0.999920228836662,-0.784664019946203,NA,0.432650583581388,0.999923386906292,-0.256553942124915,NA,0.797523133939936,0.999983542278874,0.538888607050593,NA,0.589963718906114,0.999967687271458
"GOBP_OPERANT_CONDITIONING",0.262949549922973,0.709623214911626,0.530614225492011,-0.79350222131856,-0.671550050447104,0.071391517376617,2.28253522260279,NA,0.022457760422961,0.399459826442194,-0.598849445493704,NA,0.549273286197503,0.999994235664428,-1.01577822940041,NA,0.309735005394481,0.999996848898849,-0.409937233478392,NA,0.681851991355346,0.999920228836662,-2.00515315625392,NA,0.0449466762033179,0.999923386906292,-0.267042810861344,NA,0.78943619925881,0.999983542278874,1.80925658711946,NA,0.0704111500901859,0.999967687271458
"GOBP_AUTOCRINE_SIGNALING",0.379006454269351,0.628107301522598,0.40509218554181,-0.568477436419776,-0.709178244823648,0.555011637783377,2.04700733366332,NA,0.0406573644881167,0.435594984095926,-0.058361291339904,NA,0.953460847228293,0.999994235664428,-0.566477233237409,NA,0.571069405309212,0.999996848898849,-0.51068448636555,NA,0.609572005493867,0.999920228836662,-2.60469171633109,NA,0.0091956958590655,0.999923386906292,0.308080361787298,NA,0.758021183978146,0.999983542278874,3.07895169228507,NA,0.00207730362410164,0.999967687271458
"GOBP_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY",-0.789622906513643,-0.539246653966125,0.00506129917696191,0.369129276393474,0.574285669758677,0.130650010364912,-2.50359288071359,NA,0.0122939407182369,0.398689631150817,-1.77802089528608,NA,0.0754004231334198,0.999994235664428,-0.569446879312019,NA,0.569052910565539,0.999996848898849,1.24638486524451,NA,0.212623134907004,0.999920228836662,0.552827874676966,NA,0.580381279254209,0.999923386906292,-0.449185092669795,NA,0.653298140390307,0.999983542278874,-1.08034465659786,NA,0.279988730746758,0.999967687271458
"GOBP_NEGATIVE_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY",-0.654335496235327,-0.530339460275881,0.103833815784415,0.478816071889245,0.594614426620522,0.275583707305194,-2.44823357446545,NA,0.0143558557209861,0.398689631150817,-1.69625564887902,NA,0.0898374757560014,0.999994235664428,-0.281998557815054,NA,0.777944616142178,0.999996848898849,1.45216620034169,NA,0.146455398304385,0.999920228836662,0.471140255275595,NA,0.6375405798745,0.999923386906292,-0.253544917041735,NA,0.799847155979803,0.999983542278874,-0.776924959888169,NA,0.437203044264021,0.999967687271458
"GOBP_OXIDATIVE_RNA_DEMETHYLATION",-0.611201746470535,-0.0404924203886875,-0.650252653712393,0.716255712352463,-0.283030957944297,-0.680569640972673,-2.86819836793021,NA,0.00412816616800998,0.398689631150817,0.0873748916765552,NA,0.930373526575701,0.999994235664428,-1.29780569889645,NA,0.194354110840578,0.999996848898849,-1.39625742420104,NA,0.16263698985346,0.999920228836662,3.23871168282594,NA,0.00120070883128934,0.999923386906292,2.18797838358957,NA,0.0286711769367642,0.999983542278874,-0.968130605197974,NA,0.332979146681976,0.999967687271458
"GOBP_HISTONE_H2A_MONOUBIQUITINATION",-0.434079762196073,0.0282650388011244,-0.411315821345865,0.474018342023185,0.4897476267713,0.508708195997804,-1.96189415930226,NA,0.0497748079700523,0.455511187440404,-0.0509285278974121,NA,0.959382473025928,0.999994235664428,-1.0513345155744,NA,0.293104980013605,0.999996848898849,-1.00651122083251,NA,0.314169716735876,0.999920228836662,-0.0804230072936356,NA,0.935900828994784,0.999923386906292,-0.0344389204467706,NA,0.97252714783891,0.999983542278874,0.046175004273223,NA,0.96317076491929,0.999967687271458
"GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION",-0.562603355948421,-0.568916223616589,-0.53441010819903,0.501908662175693,0.557452286841003,0.226519344647868,-2.29989287339252,NA,0.0214542899500013,0.398689631150817,-0.0630785892794624,NA,0.949703923619936,0.999994235664428,0.0143568709144518,NA,0.98854526786501,0.999996848898849,0.0790193502968494,NA,0.937017231876665,0.999920228836662,0.638416648921223,NA,0.523202496060554,0.999923386906292,-0.12161434190906,NA,0.903204454602659,0.999983542278874,-0.805894214841739,NA,0.420303847248289,0.999967687271458
"GOBP_MONOUBIQUITINATED_HISTONE_DEUBIQUITINATION",-0.520993135901622,-0.485705336170987,-0.582066599337096,0.485371512396339,0.551671424319949,0.207278412934653,-2.17423602823075,NA,0.0296874139327121,0.40787580274157,0.136643861745659,NA,0.891312304987978,0.999994235664428,-0.0802494927036845,NA,0.936038827572316,0.999996848898849,-0.220665338537522,NA,0.82535302200861,0.999920228836662,0.644680329873335,NA,0.5191343658867,0.999923386906292,-0.145164749393748,NA,0.88458079698723,0.999983542278874,-0.838668780069399,NA,0.401655202313332,0.999967687271458
"GOBP_SEQUESTERING_OF_BMP_IN_EXTRACELLULAR_MATRIX",0.634800596852964,0.655114183244456,-0.142369044752554,-0.634576720150533,-0.027538592126904,0.357827617904579,2.74266205992296,NA,0.00609433691786326,0.398689631150817,1.73878772456772,NA,0.0820721086077097,0.999994235664428,-0.0461983715967063,NA,0.963152140368294,0.999996848898849,-1.82609105282608,NA,0.0678365477029265,0.999920228836662,-2.30072073947388,NA,0.0214074210439382,0.999923386906292,-1.32905442252187,NA,0.183830015569863,0.999983542278874,0.938386946163556,NA,0.348045591930209,0.999967687271458
"GOBP_PROTEIN_DEGLUTAMYLATION",0.455651920534425,0.106353335406808,0.339355865576034,-0.624741980725245,-0.703475177728728,-0.274943367157175,2.33422391354886,NA,0.0195840003659578,0.398689631150817,0.260188670311682,NA,0.794718243163865,0.999994235664428,0.794292118121572,NA,0.427025391483535,0.999996848898849,0.533508590215623,NA,0.593681566224121,0.999920228836662,-0.810931449460229,NA,0.41740503851158,0.999923386906292,0.172397448365401,NA,0.863125078057375,0.999983542278874,1.0436171894851,NA,0.296662536753771,0.999967687271458
"GOBP_PROTEIN_SIDE_CHAIN_DEGLUTAMYLATION",0.488330409707289,-0.0203543316084474,0.446200791904512,-0.573126249739987,-0.650152931231369,0.0242814287540662,2.29329642177539,NA,0.0218309451043665,0.398689631150817,0.0942592489743473,NA,0.924903220345817,0.999994235664428,1.15674293244338,NA,0.247377403556266,0.999996848898849,1.06830442177046,NA,0.285383214554927,0.999920228836662,-1.3849146566515,NA,0.166078564818912,0.999923386906292,0.168655810515777,NA,0.866067378852265,0.999983542278874,1.6424080757395,NA,0.100505462425677,0.999967687271458
"GOBP_STRESS_GRANULE_DISASSEMBLY",-0.486273204262133,0.211359123549242,-0.438845802103542,0.55977059861396,0.481292286454088,0.190796915451224,-2.25998715705551,NA,0.0238220479314274,0.404219591454445,-0.106108397378965,NA,0.91549634861696,0.999994235664428,-1.58638123948001,NA,0.112652853521183,0.999996848898849,-1.48879083582977,NA,0.136542456261262,0.999920228836662,0.855377710049472,NA,0.392342079344465,0.999923386906292,0.171829865206751,NA,0.863571285674338,0.999983542278874,-0.707400575952448,NA,0.479317579104932,0.999967687271458
"GOBP_HEPATIC_STELLATE_CELL_ACTIVATION",0.66576406879055,0.375754001636937,0.421961534696162,-0.451882354095018,-0.211136008293019,-0.276944648301371,2.41474915885292,NA,0.0157460494281553,0.398689631150817,0.545499967955722,NA,0.585409702558896,0.999994235664428,0.659526282142693,NA,0.509557874686508,0.999996848898849,0.105805963054204,NA,0.915736305517766,0.999920228836662,-0.405536654304208,NA,0.685083080993668,0.999923386906292,-0.527074327694484,NA,0.598141973689815,0.999983542278874,-0.160246115483763,NA,0.872687203831584,0.999967687271458
"GOBP_CELL_MIGRATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT",0.622409744747232,0.667152740097466,-0.238894321556234,-0.682083968008498,-0.791261737724225,0.511459523621136,2.81856283632244,NA,0.00482391680937139,0.398689631150817,1.92702994816825,NA,0.0539758977892142,0.999994235664428,-0.101757127051431,NA,0.918949456596814,0.999996848898849,-2.07470421864846,NA,0.0380139561658642,0.999920228836662,-2.7671674041468,NA,0.00565457106619825,0.999923386906292,0.239071064923162,NA,0.811050478122842,0.999983542278874,3.17286112274609,NA,0.00150944708939673,0.999967687271458
"GOBP_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.67803042904447,0.520307650964342,0.309205640104519,-0.535899743514944,-0.637043357699619,0.352600968216641,2.62283202276584,NA,0.00872022544167582,0.398689631150817,0.825218350539007,NA,0.409247637030346,0.999994235664428,0.358695930754428,NA,0.719822572879058,0.999996848898849,-0.483382639954791,NA,0.628824072169826,0.999920228836662,-2.0597781758945,NA,0.0394197518603676,0.999923386906292,0.221458873532403,NA,0.824735155742623,0.999983542278874,2.4100986461372,NA,0.0159482077580855,0.999967687271458
"GOBP_NAIL_DEVELOPMENT",0.523841693785923,0.566711026239569,0.0758774313507297,-0.583967316935513,-0.352008051422176,0.188290763542716,2.39346824872101,NA,0.0166899258218187,0.398689631150817,1.00221405552131,NA,0.316240220775329,0.999994235664428,-0.097490508386731,NA,0.922336871535661,0.999996848898849,-1.12389469214197,NA,0.261057703349129,0.999920228836662,-1.79027766254106,NA,0.0734092853981993,0.999923386906292,-0.507860173087431,NA,0.611551406933793,0.999983542278874,1.31566266305851,NA,0.188287291207966,0.999967687271458
"GOBP_DORSAL_AORTA_MORPHOGENESIS",-0.586208654524135,-0.038165033965197,-0.246462285379743,0.500384889222898,0.421099913560946,0.0882590726150498,-2.34761271109989,NA,0.0188941556878647,0.398689631150817,-0.760105191786358,NA,0.447191709544143,0.999994235664428,-1.24625458515722,NA,0.212670945100481,0.999996848898849,-0.476929881981025,NA,0.633412052569606,0.999920228836662,0.955391732184648,NA,0.339379633501628,0.999923386906292,0.173591241027337,NA,0.862186716155954,0.999983542278874,-0.810498319948254,NA,0.417653830241312,0.999967687271458
"GOBP_RNA_IMPORT_INTO_MITOCHONDRION",-0.554173895347772,0.334352943936285,-0.508091420272548,0.499190039001311,0.464969983199686,0.387094995170797,-2.27580138285381,NA,0.022857899947845,0.401156144084679,-0.103102490407946,NA,0.917881628499531,0.999994235664428,-2.02052126400736,NA,0.0433293467623036,0.999996848898849,-1.92901698687661,NA,0.0537287534409414,0.999920228836662,0.259869107371697,NA,0.794964741534028,0.999923386906292,0.0749240841709509,NA,0.940275114014428,0.999983542278874,-0.189643008129286,NA,0.849588883105171,0.999967687271458
"GOBP_DETECTION_OF_MUSCLE_STRETCH",-0.535564426426151,-0.23668731328093,-0.553991891024953,0.473759298100464,0.437750652683698,0.461103643788658,-2.18063029104617,NA,0.0292107727974472,0.40787580274157,0.0412288865695689,NA,0.967113425093137,0.999994235664428,-0.679654372951647,NA,0.496723332766552,0.999996848898849,-0.726575360676499,NA,0.467486126622862,0.999920228836662,0.0293397992222606,NA,0.976593585364874,0.999923386906292,0.0788392393376177,NA,0.937160492688834,0.999983542278874,0.0568703917892164,NA,0.954648440057137,0.999967687271458
"GOBP_MEDIUM_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS",0.475264191432903,0.386456715405336,0.622032923103834,-0.496649448787326,0.255539396949977,0.0456395619715534,2.0997948413201,NA,0.0357468922467163,0.419170128460938,-0.328389743790289,NA,0.742616996691696,0.999994235664428,0.201950344473621,NA,0.839955543628614,0.999996848898849,0.539453424566041,NA,0.589574026142422,0.999920228836662,-1.25711406850565,NA,0.20871233355277,0.999923386906292,-1.64681986844504,NA,0.0995950762609541,0.999983542278874,-0.511107888410806,NA,0.609275512563678,0.999967687271458
"GOBP_HISTONE_H3_K9_DIMETHYLATION",-0.736424304652398,0.40624393471637,-0.645482908302243,0.313106326310363,0.291636839681476,0.302098959497022,-2.26754965625723,NA,0.0233566690961004,0.401839101739367,-0.203485305233625,NA,0.838755730147678,0.999994235664428,-2.59860990145907,NA,0.00936020769213687,0.999996848898849,-2.40834130986802,NA,0.0160251914243176,0.847966159286756,0.0255168419872413,NA,0.979642714897924,0.999923386906292,0.0470038014484411,NA,0.962510197761636,0.999983542278874,0.0254761928568796,NA,0.979675137671159,0.999967687271458
"GOBP_HISTONE_H3_K9_TRIMETHYLATION",-0.61082250928022,-0.220384975977238,-0.554528641724034,0.535800291693557,0.67474478058426,0.424211217482467,-2.47734396907332,NA,0.0132364269488051,0.398689631150817,-0.125952131017023,NA,0.899769816628985,0.999994235664428,-0.887880568688131,NA,0.374604998057948,0.999996848898849,-0.765132252541367,NA,0.444192796154942,0.999920228836662,0.258700829229515,NA,0.795866079706533,0.999923386906292,-0.304235676616703,NA,0.760948346239456,0.999983542278874,-0.610152531463065,NA,0.541760770947395,0.999967687271458
"GOBP_OUTER_DYNEIN_ARM_ASSEMBLY",0.682590153723765,0.302655539041629,0.571057557515528,-0.471132101781228,-0.395588531360067,-0.125114330535135,2.49271577250446,NA,0.0126770279252896,0.398689631150817,0.249561409104362,NA,0.802926545450344,0.999994235664428,0.864025389136348,NA,0.387573943460725,0.999996848898849,0.614605679313291,NA,0.538815162866831,0.999920228836662,-0.802122435908532,NA,0.422482137977032,0.999923386906292,-0.165394839100782,NA,0.868633215536514,0.999983542278874,0.658622692003359,NA,0.510138087473421,0.999967687271458
"GOBP_INNER_DYNEIN_ARM_ASSEMBLY",0.764554306130535,0.275341274949728,0.639803867105847,-0.342860240607659,-0.422471740014945,-0.0892382614816845,2.39267868810116,NA,0.0167258814299778,0.398689631150817,0.27915137539972,NA,0.780128657641672,0.999994235664428,1.11257105183491,NA,0.26589269890795,0.999996848898849,0.834588141355122,NA,0.403949641320515,0.999920228836662,-0.587919257401319,NA,0.556586489885785,0.999923386906292,0.174298157335952,NA,0.861631147312785,0.999983542278874,0.811449081451111,NA,0.417107822743284,0.999967687271458
"GOBP_RNA_CAPPING",-0.499892749072045,-0.0605490900319927,-0.59139322819655,0.568602650719425,0.530396478773236,0.245102734843023,-2.30850578460969,NA,0.0209710214721683,0.398689631150817,0.20471983502824,NA,0.8377910224993,0.999994235664428,-0.999050198103094,NA,0.317770374656681,0.999996848898849,-1.21553276878981,NA,0.224162958572127,0.999920228836662,0.749964445626768,NA,0.453276118544553,0.999923386906292,0.0836543605271307,NA,0.93333124491379,0.999983542278874,-0.694748708936455,NA,0.487212796816876,0.999967687271458
"GOBP_7_METHYLGUANOSINE_CAP_HYPERMETHYLATION",-0.411898028045365,0.596046078257006,-0.688034188034948,0.680011896904519,0.546635463301928,0.504255638597424,-2.3591308820701,NA,0.0183177939506336,0.398689631150817,0.617823029428212,NA,0.536692001073393,0.999994235664428,-2.2921175118315,NA,0.0218988631515712,0.999996848898849,-2.94055972511622,NA,0.00327619835092885,0.841936532306805,0.407488953466903,NA,0.683648905778889,0.999923386906292,0.292045379178548,NA,0.770251928005267,0.999983542278874,-0.103209942162972,NA,0.917796349348885,0.999967687271458
"GOBP_RNA_GUANINE_N7_METHYLATION",-0.443586372077807,0.0139438020557549,-0.43972654051704,0.547276673675666,0.539170493325024,-0.258545497030671,-2.14074431467202,NA,0.0322946627599177,0.41157068902056,-0.00863545168754464,NA,0.993109992055549,0.999994235664428,-1.04038888365393,NA,0.298159264181194,0.999996848898849,-1.03877809942245,NA,0.298907949064036,0.999920228836662,1.86810824709707,NA,0.061746984250811,0.999923386906292,0.0177488324127836,NA,0.985839224139884,0.999983542278874,-1.94260266282387,NA,0.0520641849338023,0.999967687271458
"GOBP_INTERSTRAND_CROSS_LINK_REPAIR",-0.553136204204961,-0.283113498238604,-0.324833110340031,0.493243268455039,0.514971904357639,0.482206399033676,-2.26070772168898,NA,0.0237773620061747,0.404219591454445,-0.510776536917165,NA,0.609507540411436,0.999994235664428,-0.614046245513191,NA,0.539184768154523,0.999996848898849,-0.0955275098303996,NA,0.923895840486385,0.999920228836662,0.0255872099124213,NA,0.979586587742729,0.999923386906292,-0.0475748615686879,NA,0.962055066899416,0.999983542278874,-0.0797943803302983,NA,0.936400793920451,0.999967687271458
"GOBP_AMELOBLAST_DIFFERENTIATION",0.670365172829983,0.56408234170472,0.489872499249644,-0.586168345858049,-0.721436565266657,-0.432689997514719,2.71490692040089,NA,0.00662944002632959,0.398689631150817,0.40385342370941,NA,0.686320508250409,0.999994235664428,0.241712016040323,NA,0.809003318154963,0.999996848898849,-0.169934605143188,NA,0.865061565938074,0.999920228836662,-0.355811607863709,NA,0.721981655436636,0.999923386906292,0.29618756297855,NA,0.767086846264587,0.999983542278874,0.703219906441485,NA,0.481918715480354,0.999967687271458
"GOBP_HISTONE_H2A_K119_MONOUBIQUITINATION",-0.520334074531688,0.0754171677118029,-0.438862772608614,0.475492039717356,0.483770188546988,0.409086045970972,-2.15146256649665,NA,0.0314397073945605,0.41157068902056,-0.182275528400726,NA,0.855366502470567,0.999994235664428,-1.35471417985648,NA,0.175508638330162,0.999996848898849,-1.17755540095749,NA,0.238973898805982,0.999920228836662,0.153948272319934,NA,0.877650521943209,0.999923386906292,-0.018124804998541,NA,0.985539289672948,0.999983542278874,-0.181874452226634,NA,0.855681254260398,0.999967687271458
"GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",-0.394972856576864,-0.215382803663944,-0.377771020273729,0.604133551662444,0.434682817360744,-0.362294067647873,-2.15856907138195,NA,0.0308836143925043,0.409217183209485,-0.0384842471546734,NA,0.969301591129461,0.999994235664428,-0.408379023451577,NA,0.682995431192092,0.999996848898849,-0.371827330526178,NA,0.710021413495926,0.999920228836662,2.24050848850926,NA,0.0250579303221997,0.999923386906292,0.371016726910879,NA,0.710625073200571,0.999983542278874,-1.94077938070432,NA,0.0522850430610947,0.999967687271458
"GOBP_REGULATION_OF_TRANSLATION_INITIATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",-0.392429599400636,-0.0533714816967371,-0.233374033374374,0.535747068449407,0.377627602030879,-0.466961051892889,-2.00528811181792,NA,0.0449322550036549,0.440566911695798,-0.355835326154713,NA,0.721963891861849,0.999994235664428,-0.77098772309722,NA,0.44071420854883,0.999996848898849,-0.412144526323352,NA,0.680233494285777,0.999920228836662,2.32462004508765,NA,0.0200922859890093,0.999923386906292,0.346196401781006,NA,0.72919511869082,0.999983542278874,-2.05674332008695,NA,0.0397109227744925,0.999967687271458
